village_name,village_code,category,name,address,distance_text,type_text,tel,rating,price_text,data_review_status,is_recommended,review_notes,source,poi_id
神仙洞村,zhengzhou_shenxiandong,food,松林农家院,伏羲山管委会,682m,餐饮服务;中餐厅;中餐厅,0371-69215258;13283823369,4.2,人均约 ¥52.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFG7BMVO
神仙洞村,zhengzhou_shenxiandong,food,杏花村农家院,尖山村坦爬3组(近红石林景区),1526m,餐饮服务;中餐厅;中餐厅,13213032091,4.3,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFKHRGHH
神仙洞村,zhengzhou_shenxiandong,food,乡情佳肴农家院,尖山乡田种湾村石岑094号,2262m,餐饮服务;中餐厅;中餐厅|体育休闲服务;休闲场所;休闲场所|住宿服务;住宿服务相关;住宿服务相关,,4.2,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFL185Q2
神仙洞村,zhengzhou_shenxiandong,food,兴旺农家,米村镇月寨村四组伏羲山内(南侧),2363m,餐饮服务;餐饮相关场所;餐饮相关,18625513826,4.5,人均约 ¥43.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFI3IL9P
神仙洞村,zhengzhou_shenxiandong,food,金旺农家院,下寺沟村村委会东南侧210米,2528m,餐饮服务;中餐厅;中餐厅,13783486855;15036126008,3.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFHZGVQB
神仙洞村,zhengzhou_shenxiandong,food,杨治国农家院,下寺沟村杨家门110号,2573m,体育休闲服务;休闲场所;休闲场所|餐饮服务;餐饮相关场所;餐饮相关,13623855662,4.6,人均约 ¥40.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFGJPCH6
神仙洞村,zhengzhou_shenxiandong,food,姐弟山庄,伏羲山-红石林景区内(东侧),2575m,餐饮服务;中餐厅;中餐厅,,4.5,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFI9UNP5
神仙洞村,zhengzhou_shenxiandong,food,杨国民农家院,尖山管委下寺沟村一组,2576m,体育休闲服务;休闲场所;休闲场所|餐饮服务;中餐厅;中餐厅,13598435894;18625597879,4.5,人均约 ¥59.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFIZLCK3
神仙洞村,zhengzhou_shenxiandong,food,改玲农家大院,尖山管委下寺沟村杨家门098号,2587m,餐饮服务;中餐厅;中餐厅,15225092132;19522373008,4.0,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFJGD76W
神仙洞村,zhengzhou_shenxiandong,food,建峰农家院,米村镇凤凰山停车场东十米,2625m,餐饮服务;中餐厅;中餐厅,18237158562,4.4,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFH1K2DJ
神仙洞村,zhengzhou_shenxiandong,stay,怀石地民宿酒店(新密伏羲山店),伏羲山风景区管委尖山村北沟村10号,539m,住宿服务;旅馆招待所;旅馆招待所,"13283817129;17265844126;+861056320612,53334625",4.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0I2HU4QUN
神仙洞村,zhengzhou_shenxiandong,stay,新密你好山居,尖山乡尖山村后坡,563m,住宿服务;住宿服务相关;住宿服务相关,13849073860,4.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFKCOF9O
神仙洞村,zhengzhou_shenxiandong,stay,一鸣书居民宿(新密伏羲山店),尖山风景管委会黄龙庙025号,1523m,住宿服务;住宿服务相关;住宿服务相关,15038286636;18768855856;95685,4.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0J60NBEML
神仙洞村,zhengzhou_shenxiandong,stay,山与不舍民宿(伏羲山云上牧场店),伏羲山管委尖山村安置区三排4号,1635m,住宿服务;旅馆招待所;旅馆招待所,19838163716,4.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KAX5BL2N
神仙洞村,zhengzhou_shenxiandong,stay,北辰云舍民宿(新密伏羲山店),石尖路尖山敬老院西600米,1834m,住宿服务;住宿服务相关;住宿服务相关,18595900222,4.9,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0I1PZMVFB
神仙洞村,zhengzhou_shenxiandong,stay,山好庭院民宿,伏羲山管委会神仙洞村30号,2606m,住宿服务;住宿服务相关;住宿服务相关,0371-69999666;15838088099,4.5,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0KR5MRUQS
神仙洞村,zhengzhou_shenxiandong,stay,云上居森林木屋民宿(新密伏羲山店),尖山风景区伏羲大道南500米,3195m,住宿服务;住宿服务相关;住宿服务相关,15893831417;18538579866,4.4,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0IKOC54FH
神仙洞村,zhengzhou_shenxiandong,stay,云漫山居民宿(新密伏羲山神仙洞店),尖山风景区管委会神仙洞村云漫山居民宿,4087m,住宿服务;住宿服务相关;住宿服务相关,18595638555,4.9,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JGBUABYN
神仙洞村,zhengzhou_shenxiandong,stay,伏羲山云羲湖居度假民宿,米村镇白槐村五组,4742m,住宿服务;住宿服务相关;住宿服务相关,17516203888,4.9,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0M63S7EYV
神仙洞村,zhengzhou_shenxiandong,stay,古树冥想山舍(新密伏羲山店),伏羲山风景区管理委员会楼院村043号,6090m,住宿服务;旅馆招待所;旅馆招待所,0371-69898588,4.7,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L1M7I0OU
神仙洞村,zhengzhou_shenxiandong,parking,居贤特色农家停车场,020乡道与伏羲大道交叉口西80米,457m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0H6ZCTFS4
神仙洞村,zhengzhou_shenxiandong,parking,红石林画天河北门西停车场,画天河景区,1136m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MD1MS4TT
神仙洞村,zhengzhou_shenxiandong,parking,新密响水堂民宿地面停车场,新密响水堂民宿,1175m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0I0V5CDTX
神仙洞村,zhengzhou_shenxiandong,parking,伏羲山悬崖酒店停车场,伏羲大道020乡道,1332m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0KULUFBHT
神仙洞村,zhengzhou_shenxiandong,parking,红石林景区北门东停车场,红石林景区内(北侧),1378m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HUFSVU5L
神仙洞村,zhengzhou_shenxiandong,parking,云上牧场停车场,云上牧场,1407m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFLG3XP1
神仙洞村,zhengzhou_shenxiandong,parking,伏羲山总游客中心停车场,米村镇月寨村四组伏羲山,1411m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0H2K7BD2K
神仙洞村,zhengzhou_shenxiandong,parking,落鹤涧景区花果山北侧-路侧停车场,花果山北侧,1655m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L0BLV7TA
神仙洞村,zhengzhou_shenxiandong,parking,伏羲山凤泉湖景区北门外停车场,米村镇月寨村四组伏羲山,1704m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFKH30Z5
神仙洞村,zhengzhou_shenxiandong,parking,伏羲山兰崖湾景区-1号地上停车场,伏羲山兰崖湾景区东南侧120米,1757m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MG7XIOLM
石洞沟村,xingyang_shidonggou,food,竹园村,竹园村民委员会西侧140米,1860m,餐饮服务;中餐厅;火锅店,,3.7,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0L32U3P0R
石洞沟村,xingyang_shidonggou,food,滔香大酒店,,2510m,餐饮服务;餐饮相关场所;餐饮相关,13838221866,4.0,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KAOR5DQU
石洞沟村,xingyang_shidonggou,food,红军饭店,030乡道与019县道交叉口东60米,2538m,餐饮服务;餐饮相关场所;餐饮相关,13653849595;18236798998,3.9,人均约 ¥45.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFFT1TRN
石洞沟村,xingyang_shidonggou,food,恒兴食府,030乡道与019县道交叉口东60米,2539m,餐饮服务;中餐厅;中餐厅,13838505252,3.4,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFFT01O1
石洞沟村,xingyang_shidonggou,food,康乐园蛋糕店,高山镇穆沟村街上,2582m,餐饮服务;糕饼店;糕饼店,,3.3,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFFZWY4S
石洞沟村,xingyang_shidonggou,food,穆沟小吃店,019县道与030乡道交叉口西南20米,2585m,餐饮服务;中餐厅;中餐厅,13834097440,3.0,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0J3VH7S55
石洞沟村,xingyang_shidonggou,food,兰州拉面大盘鸡,朝阳路与高山路交叉口南220米,2667m,餐饮服务;中餐厅;清真菜馆,,2.6,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0L0UYVAUW
石洞沟村,xingyang_shidonggou,food,大众餐馆(高山路店),朝阳路与高山路交叉口南40米,2678m,餐饮服务;中餐厅;中餐厅,13613710919,3.7,人均约 ¥25.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B017316AZJ
石洞沟村,xingyang_shidonggou,food,兰州正宗牛肉拉面,高山阀门有限公司东门旁,2687m,餐饮服务;中餐厅;清真菜馆,15639075382,3.5,人均约 ¥17.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFFZX0OE
石洞沟村,xingyang_shidonggou,food,实惠早餐店,朝阳路与高山路交叉口南180米,2697m,餐饮服务;中餐厅;中餐厅,,2.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LUO6G137
石洞沟村,xingyang_shidonggou,stay,初心驿站,高山镇,2162m,住宿服务;住宿服务相关;住宿服务相关,13733840869;18703810918,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0I6PCBV87
石洞沟村,xingyang_shidonggou,stay,沐尘温泉酒店,源村村村民委员会西北侧,3964m,住宿服务;住宿服务相关;住宿服务相关,13523020753,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0J6PU1UUF
石洞沟村,xingyang_shidonggou,stay,泡泡屋窑洞居,源村村村民委员会北侧60米,3969m,住宿服务;住宿服务相关;住宿服务相关,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LBCSDBEE
石洞沟村,xingyang_shidonggou,stay,温泉窑洞小院,源村村村民委员会北侧100米,4011m,住宿服务;住宿服务相关;住宿服务相关,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LBCS6GMI
石洞沟村,xingyang_shidonggou,stay,河洛源村暖泉居,源村二组,4158m,住宿服务;住宿服务相关;住宿服务相关,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0J6AZXP9D
石洞沟村,xingyang_shidonggou,stay,宽度假日酒店,汜水镇新沟村村委会1号,4635m,住宿服务;宾馆酒店;宾馆酒店,13663841744,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JG3CW292
石洞沟村,xingyang_shidonggou,stay,黄河之上,汜水镇寥峪村000号,4977m,住宿服务;住宿服务相关;住宿服务相关,18638653066,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LACHKLJQ
石洞沟村,xingyang_shidonggou,stay,金地快捷酒店,,6244m,住宿服务;住宿服务相关;住宿服务相关,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFKHUCDF
石洞沟村,xingyang_shidonggou,stay,方顶小院别墅民宿(德宝方顶店),峡窝镇方顶村德宝方顶别墅区方顶路1号院13栋02户,7807m,住宿服务;旅馆招待所;旅馆招待所,15093141621,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JB9DX44Y
石洞沟村,xingyang_shidonggou,stay,方顶大宅小院别墅民宿,方顶路1号院13栋101号,7808m,体育休闲服务;娱乐场所;娱乐场所|住宿服务;住宿服务相关;住宿服务相关,0371-60252277;15136179277,4.5,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JAUHTL4L
石洞沟村,xingyang_shidonggou,parking,高山新型社区停车场,陇海西路与026乡道交叉口东100米,2383m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0MUYLRD31
石洞沟村,xingyang_shidonggou,parking,朝阳路-路侧停车场,朝阳路与丰产路交叉口北20米,2661m,交通设施服务;停车场;路边停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0MU4LCO3G
石鼓村,gongyi_shigu,food,会堂街烩面馆,竹林镇会堂街,86m,餐饮服务;中餐厅;中餐厅,,3.7,人均约 ¥14.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0LAHDA18B
石鼓村,gongyi_shigu,food,宏亮鲜羊肉馆,竹林镇310国道,734m,餐饮服务;中餐厅;中餐厅,13137108529,2.8,人均约 ¥14.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFF90N6I
石鼓村,gongyi_shigu,food,东莱顺饭店,310国道南50米,755m,餐饮服务;中餐厅;老字号|餐饮服务;中餐厅;火锅店,,2.3,人均约 ¥36.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B01730JOEM
石鼓村,gongyi_shigu,food,兵之味,310国道与智云路交叉口西420米,1139m,餐饮服务;中餐厅;中餐厅,,2.5,人均约 ¥21.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LDLXWLS1
石鼓村,gongyi_shigu,food,竹林维东羊肉馆,竹林镇转盘中原名吃街,1234m,餐饮服务;中餐厅;中餐厅,15538393055,3.8,人均约 ¥29.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFF90RUU
石鼓村,gongyi_shigu,food,李记鲜汤烩面,竹林镇转盘,1249m,餐饮服务;中餐厅;中餐厅,15838080211,3.1,人均约 ¥24.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0L1C568DS
石鼓村,gongyi_shigu,food,林家烧烤涮牛肚竹林店,巩义市林家烧烤涮牛肚,1284m,餐饮服务;中餐厅;特色/地方风味餐厅,15037415658;15515561196,3.8,人均约 ¥32.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFKKPTD4
石鼓村,gongyi_shigu,food,竹邻宴酒店,镇北街竹商93号,1290m,餐饮服务;中餐厅;中餐厅,15937135337,4.0,人均约 ¥69.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L1A7KD5S
石鼓村,gongyi_shigu,food,姬三手工面皮店,竹林集贸市场北门旁,1328m,餐饮服务;中餐厅;中餐厅,13137126327,3.7,人均约 ¥18.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFK4XM7A
石鼓村,gongyi_shigu,food,新山58号农家乐,新山村58号农家乐,3470m,餐饮服务;餐饮相关场所;餐饮相关,13783422047;15515866738,4.2,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0GDCA776P
石鼓村,gongyi_shigu,stay,竹林宾馆(旅游路),竹林镇竹林大道南段(竹林镇政府南100米),69m,住宿服务;宾馆酒店;宾馆酒店,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B01730IV6O
石鼓村,gongyi_shigu,stay,竹林招待所,巩义市公安局交警三中队东侧110米,701m,住宿服务;旅馆招待所;旅馆招待所,0371-64461825;15517807707,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B01730JK91
石鼓村,gongyi_shigu,stay,山居酒店,310国道与竹林大道交叉口东360米,791m,住宿服务;宾馆酒店;宾馆酒店,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0LKS7JKGW
石鼓村,gongyi_shigu,stay,巩义长寿山69号农家宾馆,竹林镇南通中路28号长寿山69号,1325m,住宿服务;宾馆酒店;宾馆酒店,0371-64456236;13523018098;13523530290,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFL7CMK7
石鼓村,gongyi_shigu,stay,慈云山居康养民宿,长寿山南大门,3240m,住宿服务;住宿服务相关;住宿服务相关,17838315888,4.6,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0LBLUO85L
石鼓村,gongyi_shigu,stay,黄牛寨民宿农家院,小桥人家东侧90米,3817m,住宿服务;住宿服务相关;住宿服务相关,13271560988,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0J05SQIU1
石鼓村,gongyi_shigu,stay,自在南山民宿,涉村镇洪河村铁佛寺41号,6378m,住宿服务;旅馆招待所;旅馆招待所,13803997855,4.2,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KD7ZVSKV
石鼓村,gongyi_shigu,stay,朴韵合院民宿(豫西抗日根据地纪念馆店),新兴路12号中国河南省郑州市巩义市新中镇新中村,6629m,住宿服务;旅馆招待所;旅馆招待所,15617405456;15713823655,2.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KDKZMQCA
石鼓村,gongyi_shigu,stay,郑州市·巩义浮戏山逍遥谷度假民宿,浮戏山雪花洞风景区内(东侧),6943m,住宿服务;宾馆酒店;宾馆酒店,0371-64188665,4.5,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0IRCM50M0
石鼓村,gongyi_shigu,stay,浮戏印象精品民宿(暂停营业),丹之青美术东北侧110米,7244m,住宿服务;旅馆招待所;旅馆招待所,,4.0,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0JDXMK5GA
石鼓村,gongyi_shigu,parking,河南龙威耐火材料有限公司停车场,竹林镇河南龙威耐火材料有限公司,556m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MALR7N1K
石鼓村,gongyi_shigu,parking,巩义市竹林卫生院停车场,310国道与竹林大道交叉口东80米,589m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0MUURYBZ9
石鼓村,gongyi_shigu,parking,地上停车场(竹林大道),竹林大道与310国道交叉口西北240米,801m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B017316KM7
石鼓村,gongyi_shigu,parking,竹林镇北山公园停车点,竹林大道与310国道交叉口西北240米,807m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0I6NHCUF2
石鼓村,gongyi_shigu,parking,河南庆州电缆有限公司北侧停车场,310国道与智云路交叉口西60米,899m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MDPXMWYO
石鼓村,gongyi_shigu,parking,熊孩子长寿山综合实践基地停车场,熊孩子长寿山综合实践基地,1153m,交通设施服务;停车场;停车场相关,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HR04OSB6
石鼓村,gongyi_shigu,parking,河南长寿山美德源实业有限公司停车场,河南长寿山美德源实业有限公司,1193m,交通设施服务;停车场;停车场相关,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HRVL5WS4
石鼓村,gongyi_shigu,parking,文旅集团停车场,文旅集团,1233m,交通设施服务;停车场;停车场相关,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HRV7W97S
石鼓村,gongyi_shigu,parking,竹林集贸市场停车场,竹林集贸市场,1340m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LKUHYRGO
石鼓村,gongyi_shigu,parking,地面停车场,,1603m,交通设施服务;停车场;公共停车场,,[],人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LKUUY8SI
孙庄村,huiji_sunzhuang,activity,名剪艺人,孙庄村百汇艺术街西区581-74,394m,生活服务;美容美发店;美容美发店,13598825159,4.1,人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0G1MHW0RP
孙庄村,huiji_sunzhuang,activity,卧云谿园艺术馆,孙庄百汇地艺术区,569m,科教文化服务;科教文化场所;科教文化场所,18614950722,[],人均约 ¥,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0KAHHW0XV
孙庄村,huiji_sunzhuang,activity,西禾高品质草莓采摘园(郑州园),古荥镇孙庄村西禾农场1号园,1662m,体育休闲服务;休闲场所;采摘园,15515977230;15515977930;4006009616,4.7,人均约 ¥114.00,needs_review,true,高德周边搜索 activity 候选结果，需人工核验；auto_ranked,amap,B0I3ZHSXFF
孙庄村,huiji_sunzhuang,food,农家地锅柴鸡(郑州总店),江山北路孙庄社区西门,197m,餐饮服务;餐饮相关场所;餐饮相关,15838117536,4.1,人均约 ¥44.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0FFH1CR8V
孙庄村,huiji_sunzhuang,food,武陟永盛砂锅(长兴苑店),古荥镇西山路99号长兴苑,437m,餐饮服务;中餐厅;中餐厅,15617777456,4.5,人均约 ¥15.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0JU49ETRW
孙庄村,huiji_sunzhuang,food,杨记农家院(沿黄快速通道店),江山路与黄河大堤交叉口路西,696m,餐饮服务;中餐厅;中餐厅,13623864513,4.4,人均约 ¥85.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0H61SP0PM
孙庄村,huiji_sunzhuang,food,东方酒家农家扣碗炖菜(江山路店),枯河桥,817m,餐饮服务;中餐厅;中餐厅,15639250827,4.6,人均约 ¥19.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B017316H9Q
孙庄村,huiji_sunzhuang,food,大年农庄,民生路与西山路交叉口西340米,1235m,餐饮服务;餐饮相关场所;餐饮相关,,3.6,人均约 ¥132.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MB94TXRQ
孙庄村,huiji_sunzhuang,food,思念果岭大年农庄餐厅,岸86号黄河大观四季温泉度假区内,2710m,餐饮服务;中餐厅;中餐厅,0371-63626626;0371-63626636,4.4,人均约 ¥76.00,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B01730JI8F
孙庄村,huiji_sunzhuang,food,豫龙农庄,绿源路6号,3047m,餐饮服务;中餐厅;中餐厅,15538238090,3.5,人均约 ¥51.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LA9UWU78
孙庄村,huiji_sunzhuang,food,增泉农家菜,正商玉兰谷达园生活广场17号,3070m,餐饮服务;餐饮相关场所;餐饮相关,13783480927,3.7,人均约 ¥25.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L0OCJBB2
孙庄村,huiji_sunzhuang,food,信阳渔家(十一店),牛宋线与069村道交叉口北440米,3292m,餐饮服务;中餐厅;综合酒楼,13949044411,4.5,人均约 ¥36.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0JDU71IER
孙庄村,huiji_sunzhuang,food,信阳农家菜,河南凯隆工程机械有限公司东门南70米,4258m,餐饮服务;中餐厅;中餐厅,,3.1,人均约 ¥56.00,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0MBGM3C3D
孙庄村,huiji_sunzhuang,stay,果岭名宿公寓(西山路7号分店),西山路西山社区思念果岭内瓦库北门对面10米,2114m,住宿服务;住宿服务相关;住宿服务相关,"+861056320612,16165657;010-56320606,16165657",4.0,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0I37PPHM3
孙庄村,huiji_sunzhuang,stay,思念果岭民宿(草坪广场店),古荥镇黄河南岸86号湖光山色10号楼1单元2层3号,2224m,住宿服务;旅馆招待所;旅馆招待所,18503861903,4.3,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0HGTZ8I0O
孙庄村,huiji_sunzhuang,stay,慕松酒店(郑州中原水产物流港店),绿源路惠源商务A座9楼,3539m,住宿服务;住宿服务相关;住宿服务相关,13838267538,4.5,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0K0TSX18E
孙庄村,huiji_sunzhuang,stay,郑州驻家民宿(中原水产物流港店),丰业街酒店幼儿园西北10米,3801m,住宿服务;旅馆招待所;旅馆招待所,15638132610,4.2,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0KKU7IGH8
孙庄村,huiji_sunzhuang,stay,红合院民宿(忆江南旅游度假区店),江山路与S312交叉口向西5000米,5206m,住宿服务;住宿服务相关;住宿服务相关,0371-85218881;15238023581,4.8,人均约 ¥,needs_review,true,高德周边搜索候选结果，需人工核验；auto_ranked,amap,B0I6K5C6MS
孙庄村,huiji_sunzhuang,stay,忆江南江语花苑民宿,广武镇融信江语花苑26号楼2单元404室,5287m,住宿服务;旅馆招待所;旅馆招待所,13700870787,4.0,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0KB4HZLAJ
孙庄村,huiji_sunzhuang,stay,兔叽头民宿(黄河游览区店),索须河北路融创瀚海大河宸院2号楼2单元701,7090m,住宿服务;住宿服务相关;住宿服务相关,"+861056320612,16153102;010-56320606,16153102",4.2,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0HR11H5ZS
孙庄村,huiji_sunzhuang,stay,禾庭民宿(郑州惠济万达店),新城街道金光路弓寨运和宸院5号楼2单元1102室,7540m,住宿服务;旅馆招待所;旅馆招待所,13598029842;19100696599,4.9,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0L19HFUY5
孙庄村,huiji_sunzhuang,stay,屹禾民宿(北大学城店),开元路与清北路交叉口东北260米,7807m,住宿服务;住宿服务相关;住宿服务相关,15538375628,4.8,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0LKLP7OT7
孙庄村,huiji_sunzhuang,stay,郑州爱之巢民宿,新城街道河湾村天河路与开元路交汇处,7904m,住宿服务;住宿服务相关;住宿服务相关,17739789318;18039106979,2.1,人均约 ¥,needs_review,false,高德周边搜索候选结果，需人工核验,amap,B0FFJBOLFT
